tpms_type,unit_cell_size_mm,wall_thickness_mm,porosity_min,porosity_max,func_degree,stl_path,compressive_strength_MPa,tensile_strength_MPa,max_force_N,cross_sectional_area_m2,energy_absorption_J,max_displacement_mm,max_strain,status
gyroid,10.0,3.0,0.2,0.6,2,gyroid_outputs/gyroid_20251203_030627.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.2,0.7,1,gyroid_outputs/gyroid_20251203_030630.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.2,0.7,2,gyroid_outputs/gyroid_20251203_030633.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.2,0.8,1,gyroid_outputs/gyroid_20251203_030636.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.2,0.8,2,gyroid_outputs/gyroid_20251203_030639.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.2,0.9,1,gyroid_outputs/gyroid_20251203_030642.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.2,0.9,2,gyroid_outputs/gyroid_20251203_030645.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.3,0.5,1,gyroid_outputs/gyroid_20251203_030648.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.3,0.5,2,gyroid_outputs/gyroid_20251203_030651.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.3,0.6,1,gyroid_outputs/gyroid_20251203_030653.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.3,0.6,2,gyroid_outputs/gyroid_20251203_030656.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.3,0.7,1,gyroid_outputs/gyroid_20251203_030659.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.3,0.7,2,gyroid_outputs/gyroid_20251203_030703.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.3,0.8,1,gyroid_outputs/gyroid_20251203_030706.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.3,0.8,2,gyroid_outputs/gyroid_20251203_030709.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.3,0.9,1,gyroid_outputs/gyroid_20251203_030712.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.3,0.9,2,gyroid_outputs/gyroid_20251203_030715.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.4,0.5,1,gyroid_outputs/gyroid_20251203_030718.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.4,0.5,2,gyroid_outputs/gyroid_20251203_030721.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.4,0.6,1,gyroid_outputs/gyroid_20251203_030724.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.4,0.6,2,gyroid_outputs/gyroid_20251203_030727.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.4,0.7,1,gyroid_outputs/gyroid_20251203_030730.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.4,0.7,2,gyroid_outputs/gyroid_20251203_030733.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.4,0.8,1,gyroid_outputs/gyroid_20251203_030736.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.4,0.8,2,gyroid_outputs/gyroid_20251203_030740.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.4,0.9,1,gyroid_outputs/gyroid_20251203_030743.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.4,0.9,2,gyroid_outputs/gyroid_20251203_030746.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.5,0.5,1,gyroid_outputs/gyroid_20251203_030748.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.5,0.5,2,gyroid_outputs/gyroid_20251203_030756.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.5,0.6,1,gyroid_outputs/gyroid_20251203_030759.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.5,0.6,2,gyroid_outputs/gyroid_20251203_030802.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.5,0.7,1,gyroid_outputs/gyroid_20251203_030805.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.5,0.7,2,gyroid_outputs/gyroid_20251203_030808.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.5,0.8,1,gyroid_outputs/gyroid_20251203_030812.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.5,0.8,2,gyroid_outputs/gyroid_20251203_030815.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.5,0.9,1,gyroid_outputs/gyroid_20251203_030818.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
gyroid,10.0,3.0,0.5,0.9,2,gyroid_outputs/gyroid_20251203_030821.stl,8.680556415196538,1.3249270317931556,5000.0,0.0005759999429583564,0.02083333436490249,0.008333333745960996,0.00034722225660786154,success
schwarz,8.0,2.5,0.2,0.5,1,gyroid_outputs/schwarz_20251203_030824.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.2,0.5,2,gyroid_outputs/schwarz_20251203_030826.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.2,0.6,1,gyroid_outputs/schwarz_20251203_030829.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.2,0.6,2,gyroid_outputs/schwarz_20251203_030831.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.2,0.7,1,gyroid_outputs/schwarz_20251203_030834.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.2,0.7,2,gyroid_outputs/schwarz_20251203_030837.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.2,0.8,1,gyroid_outputs/schwarz_20251203_030839.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.2,0.8,2,gyroid_outputs/schwarz_20251203_030842.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.2,0.9,1,gyroid_outputs/schwarz_20251203_030844.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.2,0.9,2,gyroid_outputs/schwarz_20251203_030847.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.3,0.5,1,gyroid_outputs/schwarz_20251203_030849.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.3,0.5,2,gyroid_outputs/schwarz_20251203_030852.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.3,0.6,1,gyroid_outputs/schwarz_20251203_030855.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.3,0.6,2,gyroid_outputs/schwarz_20251203_030857.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.3,0.7,1,gyroid_outputs/schwarz_20251203_030900.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.3,0.7,2,gyroid_outputs/schwarz_20251203_030902.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.3,0.8,1,gyroid_outputs/schwarz_20251203_030905.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.3,0.8,2,gyroid_outputs/schwarz_20251203_030907.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.3,0.9,1,gyroid_outputs/schwarz_20251203_030910.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.3,0.9,2,gyroid_outputs/schwarz_20251203_030912.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.4,0.5,1,gyroid_outputs/schwarz_20251203_030914.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.4,0.5,2,gyroid_outputs/schwarz_20251203_030917.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.4,0.6,1,gyroid_outputs/schwarz_20251203_030920.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.4,0.6,2,gyroid_outputs/schwarz_20251203_030922.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.4,0.7,1,gyroid_outputs/schwarz_20251203_030925.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.4,0.7,2,gyroid_outputs/schwarz_20251203_030927.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.4,0.8,1,gyroid_outputs/schwarz_20251203_030930.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.4,0.8,2,gyroid_outputs/schwarz_20251203_030932.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.4,0.9,1,gyroid_outputs/schwarz_20251203_030934.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.4,0.9,2,gyroid_outputs/schwarz_20251203_030937.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.5,0.5,1,gyroid_outputs/schwarz_20251203_030939.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.5,0.5,2,gyroid_outputs/schwarz_20251203_030942.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.5,0.6,1,gyroid_outputs/schwarz_20251203_031015.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.5,0.6,2,gyroid_outputs/schwarz_20251203_031017.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.5,0.7,1,gyroid_outputs/schwarz_20251203_031020.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.5,0.7,2,gyroid_outputs/schwarz_20251203_031022.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.5,0.8,1,gyroid_outputs/schwarz_20251203_031025.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.5,0.8,2,gyroid_outputs/schwarz_20251203_031027.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.5,0.9,1,gyroid_outputs/schwarz_20251203_031030.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,2.5,0.5,0.9,2,gyroid_outputs/schwarz_20251203_031032.stl,14.02703879563653,0.8365282224095708,5000.0,0.0003564544215529922,0.026483050046809686,0.010593220018723875,0.0005610815518254613,success
schwarz,8.0,3.0,0.2,0.5,1,gyroid_outputs/schwarz_20251203_031034.stl,15.57019492139156,1.5570194921391558,5000.0,0.0003211263587413801,0.027901787506709644,0.011160715002683855,0.0006228077968556624,success
schwarz,8.0,3.0,0.2,0.5,2,gyroid_outputs/schwarz_20251203_031037.stl,15.57019492139156,1.5570194921391558,5000.0,0.0003211263587413801,0.027901787506709644,0.011160715002683855,0.0006228077968556624,success
schwarz,8.0,3.0,0.2,0.6,1,gyroid_outputs/schwarz_20251203_031039.stl,15.57019492139156,1.5570194921391558,5000.0,0.0003211263587413801,0.027901787506709644,0.011160715002683855,0.0006228077968556624,success
schwarz,8.0,3.0,0.2,0.6,2,gyroid_outputs/schwarz_20251203_031041.stl,15.57019492139156,1.5570194921391558,5000.0,0.0003211263587413801,0.027901787506709644,0.011160715002683855,0.0006228077968556624,success
schwarz,8.0,3.0,0.2,0.7,1,gyroid_outputs/schwarz_20251203_031044.stl,15.57019492139156,1.5570194921391558,5000.0,0.0003211263587413801,0.027901787506709644,0.011160715002683855,0.0006228077968556624,success
schwarz,8.0,3.0,0.2,0.7,2,gyroid_outputs/schwarz_20251203_031046.stl,15.57019492139156,1.5570194921391558,5000.0,0.0003211263587413801,0.027901787506709644,0.011160715002683855,0.0006228077968556624,success
schwarz,8.0,3.0,0.2,0.8,1,gyroid_outputs/schwarz_20251203_031048.stl,15.57019492139156,1.5570194921391558,5000.0,0.0003211263587413801,0.027901787506709644,0.011160715002683855,0.0006228077968556624,success
schwarz,8.0,3.0,0.2,0.8,2,gyroid_outputs/schwarz_20251203_031050.stl,15.57019492139156,1.5570194921391558,5000.0,0.0003211263587413801,0.027901787506709644,0.011160715002683855,0.0006228077968556624,success
schwarz,8.0,3.0,0.2,0.9,1,gyroid_outputs/schwarz_20251203_031053.stl,15.57019492139156,1.5570194921391558,5000.0,0.0003211263587413801,0.027901787506709644,0.011160715002683855,0.0006228077968556624,success
schwarz,8.0,3.0,0.2,0.9,2,gyroid_outputs/schwarz_20251203_031055.stl,15.57019492139156,1.5570194921391558,5000.0,0.0003211263587413801,0.027901787506709644,0.011160715002683855,0.0006228077968556624,success
schwarz,8.0,3.0,0.3,0.5,1,gyroid_outputs/schwarz_20251203_031057.stl,15.57019492139156,1.5570194921391558,5000.0,0.0003211263587413801,0.027901787506709644,0.011160715002683855,0.0006228077968556624,success
schwarz,8.0,3.0,0.3,0.5,2,gyroid_outputs/schwarz_20251203_031059.stl,15.57019492139156,1.5570194921391558,5000.0,0.0003211263587413801,0.027901787506709644,0.011160715002683855,0.0006228077968556624,success
schwarz,8.0,3.0,0.3,0.6,1,gyroid_outputs/schwarz_20251203_031101.stl,15.57019492139156,1.5570194921391558,5000.0,0.0003211263587413801,0.027901787506709644,0.011160715002683855,0.0006228077968556624,success
